inventar_nummer,bezeichnung,urheber,geo,datum,masse,material_technik,sammlung,creditline,provenienz,kurzbeschreibung,literatur,bildnachweis,credits,dateiname
2009.53,"Patolu, Fragment eines Doppel-Ikat Seidensaris, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 325 x 165 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, grün, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, türkis, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 20 / cm2

Färbung/Musterungstechniken:
Reservemusterung im Garn
Eintrag-Abschluss: abgeschnitten

)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Bei diesem Patolu wurde statt der linken Längsbordüren ein 50 cm breites, 153 cm langes Stoffstück mit verkehrt angenähter Querbordüre angenäht, wahrscheinlich von demselben Stoff weiter unten, denn dort fehlt es und an der verbleibenden Länge wurde die Längsbordüre angenäht.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.53, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.53.jpg
2009.166,"Patolu, Doppel-Ikat Seidensari",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 355 x 130 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, pink, hellgrün, hellblau, braunschwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, rot, pink, hellgrün, braunschwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter orangenen Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22 x 14 / cm2

Musterung:
Rapporte Kette: 10
Rapporte Eintrag: 36
Satzgrösse Kette: 6
Satzgrösse Eintrag: 5

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 31a
Das Hauptfeld mit Grundfarbe grün, ist geometrisch mit Doppellinien in Rhomben unterteilt, die mit einem Blatt ausgefüllt sind; auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit Elefanten- und Papageien-Musterung; vor der längsgestreiften Seitenbordüren folgt eine schmale weisse Längsbordüre mit Zickzack-Muster wie Motiv Typ 1; die Querstreifen der Endbordüren entsprechen ebenfalls Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre, die andere hat einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.166, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.166.jpg
2009.90,"Patolu, Doppel-Ikat Seidensari, tran ful bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 478 x 118 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette:  weiss, gelb, rot, blau, türkis, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, blau, violett
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 28 x 14 / cm2

Musterung:
Rapporte Kette: 12
Rapporte Eintrag: 32
Satzgrösse Kette: 9
Satzgrösse Eintrag: 4, 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der Endbordüre und darunter zwischen den weissen Tannenmuster Broschurmusterung
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 4b (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""tran ful bhat"" Design.
Die obere Endbordüre hat eine Partie mit Goldfaden und zwischen den weissen Tannenmuster broschierte Muster ebenfalls mit Goldfaden.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, tran ful bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.90, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.90.jpg
2009.81,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 356 x 112 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, grün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, grün
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22 x 18 / cm2

Musterung:
Rapporte Kette: 13
Rapporte Eintrag: 18
Satzgrösse Kette: 5, 6
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1f (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.81, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.81.jpg
2009.126,"Patolu, Doppel-Ikat Seidensari, popat kunjar bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 393 x 134 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis, grau
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, türkis
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 3
Rapporte Eintrag: 4 und seitenverkehrt nochmals 4
Satzgrösse Kette: 8
Satzgrösse Eintrag: 7

Färbung/Musterungtechniken:
Reservemusterung im Garn )",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 3; Motiv Typ 14 
Das Hauptfeld zeigt ""popat kunjar bhat"" Design.
Die obere Endbordüre fehlt, die andere endet mit einem Eintrag-Ikat Streifen.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, popat kunjar bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.126, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.126.jpg
2009.165,"Patolu, Doppel-Ikat Seidensari, ratan chok bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 384 x 125 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, lachs, rot, türkis, braun
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, rot, lachs, türkis, braun
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 20 / cm2

Musterung:
Rapporte Kette: 5
Rapporte Eintrag: 12
Satzgrösse Kette: 5
Satzgrösse Eintrag: 7

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Silberfaden
Eintrag-Abschluss: einen Seite Fransen; auf der andern abgeschnitten)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 33d
Das Hauptfeld zeigt ""ratan chok bhat"" Design; auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit Blumen- und Kreuz-Musterung; vor der längsgestreiften Seitenbordüren folgt eine schmale weisse Längsbordüre mit Zickzack-Muster wie Motiv Typ 1; die Querstreifen der Endbordüren entsprechen Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre, die andere einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, ratan chok bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.165, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.165.jpg
2009.168,"Patolu, Doppel-Ikat Seidensari",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 461 x 140 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, violett, türkis
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 22 / cm2

Musterung:
Rapporte Kette: 10
Rapporte Eintrag: 36
Satzgrösse Kette: 8
Satzgrösse Eintrag: 9

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 31?
Das Hauptfeld mit Grundfarbe türkis, ist geometrisch mit Doppellinien in Rhomben unterteilt, die mit einem Blatt ausgefüllt sind; auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit Elefanten- und Mädchen-Musterung; vor der auffallend schmalen, längsgestreiften Seitenbordüre folgt eine schmale weisse Längsbordüre mit Zickzack-Muster wie Motiv Typ 1; die Querstreifen der Endbordüren entsprechen ebenfalls Motiv Typ 1; einen breiten Streifen mit Silberfaden ziert die obere Endbordüre, die andere hat einen Eintrag-Ikat-Streifen.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.168, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.168.jpg
2009.103,"Patolu, Doppel-Ikat Seidensari, fulvadi bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 458 x 102 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, grün, blauschwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, grün, blauschwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 36 x 16 / cm2

Musterung:
Rapporte Kette: 12 
Rapporte Eintrag: 21
Satzgrösse Kette: 13
Satzgrösse Eintrag: 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Silberfaden in Querstreifen der oberen Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 8c (8c Variante) (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""fulvadi bhat"" Design.
Die Endbordüren und das Hauptfeld sind wie Motiv Typ 8, jedoch sind die Stängel und Blätter der Blumen dunkel ausgefüllt. Die Rahmenbordüre entspricht derjenigen des Motiv Typ 8c, die treppenartigen Verbindungslinien sind aber nicht doppelt geführt.
Die obere Endbordüre hat mehrere Querstreifen mit Silberfaden und dazwischen broschierte Muster ebenfalls mit Silberfaden; beide Endbordüre enden mit einem Streifen Eintrag-Ikat.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, fulvadi bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.103, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.103.jpg
2009.178,"Patolu, Doppel-Ikat Seidensari, gala vali bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 488 x 105 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, blau, grün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, violett, blau, grünschwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 34 x 14 / cm

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 14
Satzgrösse Eintrag: 6

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 5; Motiv Typ 37
Das weisse Hauptfeld zeigt ""gala vali bhat"".
Auffallend ist, dass die orangen-roten Blüten in der Querbordüre kein Karomuster aufweisen.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, gala vali bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.178, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.178.jpg
2009.171,"Patolu, Doppel-Ikat Seidensari / odhani, gala vali bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 350 x 126 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rotviolett, hellgrün, braun
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rotviolett, hellgrün, braun
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter orangenen Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 20 / cm2

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 7
Satzgrösse Eintrag: 6

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Franse)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 5; Motiv Typ 36
Das senfgelbe Hauptfeld zeigt ""gala vali bhat"".
Die Quer- und Längsbordüren (Elefanten und Papageien und Zickzack-Streifen) haben die gleiche Musterung wie Motiv Typ 33; längsgestreifte Seitenbordüren; einen Streifen mit Silberfaden ziert die obere Endbordüre, die andere hat einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, odhani, gala vali bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.171, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.171.jpg
2009.106,"Patolu, Fragment eines Doppel-Ikat Seidensaris, fulvadi bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 167 x 78 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, hellblau, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange, hellblau, schwarz
Faden ungezwirnt); Baumwollfaser eingefärbt  (Längsbordüre, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, rot, dunkelrot, hellblau, schwarz); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 16 / cm2

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 7
Satzgrösse Eintrag: 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn )",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Zwei in der der Mitte und 180 Grad gedrehte zusammengenähte Stoffstücke mit Hauptfeld und Längsbordüren der Gruppe 2; Motiv Typ 8 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""fulvadi bhat"" Design.
Bei der Längsbordüre sind die Kettfäden dreifach geführt.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, fulvadi bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.106, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.106.jpg
